location,reviewer_name,is_local_guide,contributor_info,rating,time,text,likes,has_photo,owner_response
Telaga Punggur Ferry Terminal,F. SITORUS,True,Local Guide · 37 ulasan · 39 foto,5 bintang,2 tahun lalu,Kebersihan sangat bagus  serta Fasilitas trasportasi dapat di jangkau dengan mudah,0,False,
Telaga Punggur Ferry Terminal,Setio S,True,Local Guide · 112 ulasan · 3.391 foto,5 bintang,Diedit 2 tahun lalu,"Jetty to Bintan/Tanjungpinang
Pelabuhan ferry jurusan tanjungpinang speedboat jurusan tanjung uban",3,True,
Telaga Punggur Ferry Terminal,shoohibun najiib,True,Local Guide · 206 ulasan · 407 foto,5 bintang,Diedit 4 tahun lalu,"Pelabuhannya sudah bagus, dan lengkap. Untuk akses keluar mobil kurang tepat, jalan yang harusnya bisa digunakan dipakai untuk parkir dan jalur taxi",2,False,
Telaga Punggur Ferry Terminal,Sanggom Monalisa Hutabarat,True,Local Guide · 112 ulasan · 61 foto,5 bintang,7 tahun lalu,"Saya batusan dari sini kemarin, sangat bagus dan indah pemandangannya. Anda akan menemukannkecantikan alam pantai yang sangat baagus disini.",0,True,
Telaga Punggur Ferry Terminal,Umri Margolang,True,Local Guide · 101 ulasan · 191 foto,3 bintang,6 tahun lalu,"Jasa taxi dari pelabuhan ke bandara Rp. 100.000,- jarak tempuh hanya kurang lebih 15 menit",0,True,
Telaga Punggur Ferry Terminal,Ikhwan Addinusurya,True,Local Guide · 25 ulasan · 33 foto,4 bintang,5 tahun lalu,Sangat menarik,0,True,
Telaga Punggur Ferry Terminal,Sandezthira Almatiin,True,Local Guide · 18 ulasan · 18 foto,3 bintang,3 tahun lalu,"Fasilitas lengkap, proses chek in mudah, keberangkatan tepat waktu. Hanya saja kapal yg fasilitasnya harus dimaksimalkan lagi, karena AC sempat sedikit panas.",0,True,
Telaga Punggur Ferry Terminal,DAVID JOHNIE,True,Local Guide · 190 ulasan · 573 foto,4 bintang,Diedit 6 tahun lalu,"Salah satu terminal ferry yang sibuk di batam, lewat terminal ini kita bisa ke tanjung pinang, uban, dll. Minus nya /Kendala nya disini kita tidak bisa menggunakan atau mengorder ojek atau taxi online, dikarena kan ada nya larangan sepihak … Lainnya",0,False,
Telaga Punggur Ferry Terminal,Isnin Syn,True,Local Guide · 17 ulasan · 11 foto,3 bintang,Diedit 3 tahun lalu,"Plabubannya bagus pelayanan juga baik, hanya saja sulit untuk memesan taxi online atau grab di lokasi ini kita di paksa untuk naik taxsi plabuhan, saran ada kenalan atau saudara untuk menjemput saat tiba di plabuhan",0,False,
Telaga Punggur Ferry Terminal,Daryatno Yatno,False,9 ulasan · 2 foto,5 bintang,2 tahun lalu,Nyaman aja sih,0,False,
Telaga Punggur Ferry Terminal,bang map,True,Local Guide · 33 ulasan · 207 foto,2 bintang,8 tahun lalu,"Tempat pelabuan domestik batam.. Tanjung Pinang, uban, dabok, anambas dan wilayah kepri lainnya",1,True,
Telaga Punggur Ferry Terminal,The Hunterlove,True,Local Guide · 188 ulasan · 534 foto,5 bintang,Diedit 8 tahun lalu,"Gedung baru super mewah,security tingkat tinggi,view pulau-pulau kecil.",1,False,
Telaga Punggur Ferry Terminal,uli manalu,True,Local Guide · 45 ulasan · 59 foto,5 bintang,2 tahun lalu,Pelabuhannya bersih. Luas. Nyaman. Aman. Banyak stand penjual makanan dan minuman. Ada kopi O dan Morning Bakery juga.,1,True,
Telaga Punggur Ferry Terminal,Maman Nurjaman,True,Local Guide · 33 ulasan · 20 foto,4 bintang,4 bulan lalu,Tempat cukup baik,0,False,
Telaga Punggur Ferry Terminal,Muhammad Nur Bijak Bestari,True,Local Guide · 52 ulasan · 12 foto,5 bintang,7 tahun lalu,"Pelabuhan Punggur best wkwk nyebrang ke pinang,tg.batu,dll di pelabuhan ini banyak elevator dan lift dah bagus wkwk",0,False,
Telaga Punggur Ferry Terminal,Kevinsyah Hanafi Siregar,True,Local Guide · 151 ulasan · 32 foto,5 bintang,4 tahun lalu,Bagus tempatnya,0,True,
Telaga Punggur Ferry Terminal,Achmad Yani,True,Local Guide · 394 ulasan · 297 foto,5 bintang,7 tahun lalu,Terminal ferry telaga punggur sangat layak menjadi terminal ferry internasional.. bangunan 3 lantai dengan interior sangat memanjakan penumpang.. mendukung mobilitas penumpang disediakan lift dan skalator.. dijamin penumpang betah berlama2 … Lainnya,0,False,
Telaga Punggur Ferry Terminal,Sukiran Medan,True,Local Guide · 637 ulasan · 1.793 foto,4 bintang,4 tahun lalu,Mendekati perfect. Toilet tdk terjaga kebersihannya,0,False,
Telaga Punggur Ferry Terminal,Moh Thahir,True,Local Guide · 22 ulasan · 192 foto,5 bintang,7 tahun lalu,"Pelabuhan Punggur memiliki fasilitas yg cukup, dan layak, tetatur dan bersih.",0,False,
Telaga Punggur Ferry Terminal,Mama Tishabel,False,10 ulasan · 11 foto,5 bintang,3 tahun lalu,Nyaman saat tidak berdesakan..ga mesti takut kelaparan,0,False,
Telaga Punggur Ferry Terminal,Nofa,False,1 ulasan,4 bintang,3 tahun lalu,Semua ok cuma pas mau scan tiket kaga bisa petugas nya lambat mau bantu,0,False,
Telaga Punggur Ferry Terminal,Sari A5,True,Local Guide · 74 ulasan · 251 foto,5 bintang,Diedit 2 tahun lalu,"Parkirny selalu padat, hari minggu full, harap bersabar cari parkiran",2,True,
Telaga Punggur Ferry Terminal,Harbie Soebrata,True,Local Guide · 103 ulasan · 396 foto,4 bintang,3 tahun lalu,"Terminal Ferry yang melayani keberangkatan ke berbagai tujuan yang ada di Kepri. Tempatnya luas, fasilitas disini cukup lengkap, adanya tempat penjualan tiket, ATM bersama BNI & Mandiri, kantin stefi, permainan untuk anak"", free charging … Lainnya",0,False,
Telaga Punggur Ferry Terminal,PAPASEMreview,True,Local Guide · 70 ulasan · 23 foto,4 bintang,3 bulan lalu,Cemana lah ya.. Perlu adanya petugas yg bersifat komunikatif.. Buat apa klian rame2 tegak dstu klo apda cuek,0,True,
Telaga Punggur Ferry Terminal,Aries tari,True,Local Guide · 291 ulasan · 1.105 foto,3 bintang,7 tahun lalu,Bagus tapi pelayan simpang siur.kurang didikin kayaknya,0,False,
Telaga Punggur Ferry Terminal,Mas Piang,True,Local Guide · 189 ulasan · 1.668 foto,5 bintang,Diedit 7 tahun lalu,"Tempatnya rame....hilir mudik penumpang
Tujuan Tanjung Pinang (PP), Tanjung Pandan, Jagoh Dabo Singkep & Daek Lingga … Lainnya",3,True,
Telaga Punggur Ferry Terminal,Agus Riswanto,True,Local Guide · 46 ulasan · 13 foto,3 bintang,8 tahun lalu,Jalan masih kurang teratur dan bnyak parkir sembarangan,0,False,
Telaga Punggur Ferry Terminal,chua qianlong,False,8 ulasan · 9 foto,5 bintang,7 tahun lalu,"Bagus bersih bagian dalam ,, diluar agak kurang ..mungkin karna ada pembangunan insfratruktur jalan dsbg ..",0,False,
Telaga Punggur Ferry Terminal,farid fta,True,Local Guide · 11 ulasan · 19 foto,5 bintang,setahun lalu,masi sama spt biasa,0,False,
Telaga Punggur Ferry Terminal,Erfan koerrniawan moechtar,True,Local Guide · 157 ulasan · 60 foto,5 bintang,Diedit 2 tahun lalu,"Alhamdulillah, aman",0,True,
Telaga Punggur Ferry Terminal,dewi ida,True,Local Guide · 101 ulasan · 395 foto,3 bintang,11 bulan lalu,"Tiba di Terminal Feri Telaga Punggur di Batam setelah melalui perjalanan 1 jam dari Terminal Feri Sri Bintan Pura, Tanjung Pinang dengan Kapal Oceanna 7. Terminal tidak terlalu besar & untuk ke daerah Nagoya Batam memerlukan waktu 30 menit dengan taksi offline seharga 130.000 yang mudah ditemui di luar pintu kedatangan.",0,True,
Telaga Punggur Ferry Terminal,Mekanik Elekterik,False,4 ulasan,1 bintang,4 bulan lalu,Apakah tangal 15 ada kapal feri dari pungut ke pelabuhan tanjung buton,0,False,
Telaga Punggur Ferry Terminal,Wilsen Chen,True,Local Guide · 139 ulasan · 24 foto,2 bintang,9 tahun lalu,"Ketika naik kapal semuany berdesakan, ga ad tempat buat ngantri.. Turis bisa bingung kalo datang kesini",0,False,
Telaga Punggur Ferry Terminal,Reza Giovani,False,9 ulasan · 8 foto,1 bintang,4 bulan lalu,"Selalu overload saat musim liburan, dg kursi ruang tunggu terbatas dan ruangan yg panas..seharusnya dg PAD yg ada bisa utk diprioritaskan kenyamanan penumpang mengingat pelabuhan utama dr batam ke tanjungpinang",0,True,
Telaga Punggur Ferry Terminal,Angga Fatah,True,Local Guide · 153 ulasan · 242 foto,3 bintang,7 tahun lalu,"Mengalami perubahan yg signifikan setiap tahunnya,  area parkir sudah tertata.",1,False,
Telaga Punggur Ferry Terminal,Dandy Satria,True,Local Guide · 36 ulasan · 37 foto,4 bintang,8 tahun lalu,"Fasilitas baru, lebih aman. Hanya saja fasilitas toilet kurang terawat dan bau",0,False,
Telaga Punggur Ferry Terminal,Tetty Kobe,True,Local Guide · 49 ulasan · 160 foto,4 bintang,8 tahun lalu,Tempat penyebrangan ke tanjung uban tj pinang dengan mengunakan roro,0,False,
Telaga Punggur Ferry Terminal,Hotdi Simanullang,True,Local Guide · 36 ulasan · 22 foto,5 bintang,Diedit 2 tahun lalu,Nyaman dan aman. Mantaplah...,0,True,
Telaga Punggur Ferry Terminal,seloso kliwon,True,Local Guide · 154 ulasan · 523 foto,3 bintang,7 tahun lalu,Pelabuhannya bagus tertata,0,True,
Telaga Punggur Ferry Terminal,Aria Bagiasa C,True,Local Guide · 88 ulasan · 259 foto,4 bintang,setahun lalu,"Pelabuhan Punggur di Batam adalah salah satu pelabuhan penting yang melayani transportasi penumpang dan barang, khususnya untuk rute Batam–Tanjung Pinang dan Batam–Pulau-pulau di sekitar Kepulauan Riau. Terletak di bagian timur Pulau Batam, … Lainnya",0,True,
Telaga Punggur Ferry Terminal,Warnet Maimo,True,Local Guide · 62 ulasan · 511 foto,1 bintang,8 tahun lalu,Kesannya kumuh biarpun bangunan megah. Taksinya mahal-mahal. Sementara taksi online dilarang ambil penumpang.,1,False,
Telaga Punggur Ferry Terminal,sarno Aja,True,Local Guide · 60 ulasan · 322 foto,4 bintang,3 tahun lalu,Penyebrangan batam ketanjung uban,0,True,
Telaga Punggur Ferry Terminal,Herdi Wahyudi,True,Local Guide · 34 ulasan · 1 foto,3 bintang,8 tahun lalu,Dari parkiran mobil naik tangga ke lantai 3. Gakada eskalator apah? Parkiran becek..,0,False,
Telaga Punggur Ferry Terminal,Ratno Gianto Nababan,False,3 ulasan,4 bintang,3 tahun lalu,"agak sepi, jarang ada orang sepanjang jalan",0,False,
Telaga Punggur Ferry Terminal,Wiwit Widono,True,Local Guide · 61 ulasan · 17 foto,4 bintang,9 tahun lalu,Perlu ditingkatkan pelayanan dan gedung baru segera diaktifkan supaya pelayanan meningkat.,0,False,
Telaga Punggur Ferry Terminal,Jubah Air,True,Local Guide · 53 ulasan · 28 foto,4 bintang,3 tahun lalu,"Menyenangkan . . .  Bersih dan rapi . . .
Tapi loketnya kok selalu membingungkan ya",0,True,
Telaga Punggur Ferry Terminal,angel dhara audrey,True,Local Guide · 33 ulasan · 99 foto,2 bintang,5 tahun lalu,Kali Pertama Sih Ak Naik Fery Ini...Tapi Keadaan Pelabuhannya Sangat Mengecewakan...Sanitasi Udara Diruangan Bawah Kurang Mungkin Karena Itu Hari AC nya Mati Kali Yaaa...Kasian Anak2 Juga Ada Yg Bawa Baby Kulihat Kepanasan Juga...Gk Ada … Lainnya,0,False,
Telaga Punggur Ferry Terminal,Abednego Juntak (Nego),True,Local Guide · 101 ulasan · 15 foto,5 bintang,5 tahun lalu,"Pelayanan baik, bersih, teratur dan tepat waktu",0,True,
Telaga Punggur Ferry Terminal,bram setiawan,True,Local Guide · 70 ulasan · 80 foto,3 bintang,7 tahun lalu,"Dalemnya semakin bagus, tp luarnya masih perlu dibenahi",0,False,
Telaga Punggur Ferry Terminal,Ikbal Mechanical,True,Local Guide · 55 ulasan · 26 foto,4 bintang,2 tahun lalu,"Fasilitas ok utk pelabuhan Ferry, kekurangan sulit order transport online (Go-Jek, Grab dan sejenisnya) karena wilayah pelabuhan adalah lahan parkir taxi pangkalan. Mirip seperti di Bandara penumpang kdg harus jalan keluar untuk bisa naik transport online jika tidak dipesan dahulu sblm Ferry yg ditumpangi  tiba",0,False,
Telaga Punggur Ferry Terminal,Den Ko Ha,True,Local Guide · 196 ulasan · 789 foto,5 bintang,7 tahun lalu,"Bisa parkir nginap
Tinggal ke pinang",1,True,
Telaga Punggur Ferry Terminal,Daniel kok san,True,Local Guide · 472 ulasan · 88 foto,4 bintang,2 tahun lalu,"Terminal ferry dari pulau ke pulau sekitaran Kepri.
Tempatnya rapi dan bersih",0,False,
Telaga Punggur Ferry Terminal,Roy Safriadi Sevendi Siregar,True,Local Guide · 203 ulasan · 1.751 foto,4 bintang,2 tahun lalu,"Pilihan kapal banyak, jadwal juga tepat waktu",1,True,
Telaga Punggur Ferry Terminal,Fuk Lie,True,Local Guide · 29 ulasan · 13 foto,5 bintang,7 tahun lalu,"Bagus sekarang, bersih dan nyaman tempatnya..tempat parkir juga luas sekarang",0,False,
Telaga Punggur Ferry Terminal,Aurelino Nizar,True,Local Guide · 32 ulasan · 9 foto,5 bintang,3 tahun lalu,Akses ke Berbagai Pulau di Kepri,0,True,
Telaga Punggur Ferry Terminal,Nova Saputra,True,Local Guide · 504 ulasan · 2.521 foto,5 bintang,7 tahun lalu,"Sudah dua kali kesini naik kapal Roro, sering terjadi antrian panjang kalau hari-hari besar",0,False,
Telaga Punggur Ferry Terminal,Anton Edi Andoko,True,Local Guide · 56 ulasan · 67 foto,5 bintang,7 tahun lalu,"Pelabuhan Domestik Punggur
Trmpat Menunggu yg Nyaman dan Full Ac",0,True,
Telaga Punggur Ferry Terminal,Hijrian Family,True,Local Guide · 204 ulasan · 317 foto,5 bintang,setahun lalu,"Rapi dan bersih, alhamdulillah bisa meraskaan nyeberang disini.",0,False,
Telaga Punggur Ferry Terminal,Syaif muhami shidiq (Kukirakira),True,Local Guide · 247 ulasan · 1.726 foto,2 bintang,9 tahun lalu,"bangunan kurang bagus, banyak calo dan adanya uang masuk 10rb ke pelabuhan, buat apa tuuh kan udh bayar tiket",0,False,
Telaga Punggur Ferry Terminal,Ibnu Bondan,True,Local Guide · 33 ulasan · 11 foto,5 bintang,3 tahun lalu,Atap belum sepenuhnya melindungi dari hujan. Terutama di celah antar bangunan.,0,False,
Telaga Punggur Ferry Terminal,Surya Aji (Aji),True,Local Guide · 47 ulasan · 24 foto,3 bintang,3 tahun lalu,"Standar, belum ada pemesanan Ro-ro via online
Pembelian tiket langsung dan pembayaran by tapcash",0,False,
Telaga Punggur Ferry Terminal,Nona'Aini,True,Local Guide · 84 ulasan · 276 foto,5 bintang,7 tahun lalu,"Sekarang sudah lebih bagus ala ala bandara.
Penjemput atau pengantar bisa antar langsung ke ferry apabila sangat mendesak",0,False,
Telaga Punggur Ferry Terminal,Abdul Rahman Sarabiti,True,Local Guide · 34 ulasan · 12 foto,4 bintang,7 tahun lalu,"Fasilitas nyaa masih kurang,untuk keparkiran nya terlalu jauh, dan untuk ketempat bus way nya jauh  juga, kasian yang bawak barang banyak liftnyaa juga kurang.",0,False,
Telaga Punggur Ferry Terminal,PAKPAHAN DIMTON,True,Local Guide · 251 ulasan · 301 foto,3 bintang,3 tahun lalu,"Kurang teratur dan kurang rapi.

Baiknya disediakan lift untuk mempermudah dan membuat nyaman pengunjung karena … Lainnya",0,True,
Telaga Punggur Ferry Terminal,suwarno sp,False,2 ulasan,5 bintang,setahun lalu,Pelayanan tiket baik,0,False,
Telaga Punggur Ferry Terminal,Naufal Firdaus,True,Local Guide · 90 ulasan · 236 foto,3 bintang,7 tahun lalu,"Dermaga yg bersih, penataan yg bagus, tapi loket menawarkan dg teriak teriak",0,False,
Telaga Punggur Ferry Terminal,FAQIH03 Alfian,True,Local Guide · 106 ulasan · 191 foto,5 bintang,6 tahun lalu,"Temaptnya baru, dan masih di renofasi
Bersih dan bagus tempatnya, mantab",0,True,
Telaga Punggur Ferry Terminal,Winson Taw,True,Local Guide · 164 ulasan · 2.967 foto,5 bintang,4 tahun lalu,"Pelabuhan yang bisa ke Tanjung Pinang, Tanjung Uban(Bintan), Daik, Sei Tenam, Dabo Singkep(Lingga)",3,False,
Telaga Punggur Ferry Terminal,Adi Susanto,True,Local Guide · 99 ulasan · 52 foto,4 bintang,3 tahun lalu,"Tempatnya bersih, tertib, teratur, pelayanan bagus terlebih kepada Usia manula. Tidak ada calo. Cuman petunjuk. Arah masuk setelah penjualan tiket ke Dermaga oerlu diperjelas agar memudahkan penumpang usia manula.",0,False,
Telaga Punggur Ferry Terminal,Sukma Adi Perdana,True,Local Guide · 37 ulasan · 12 foto,4 bintang,6 tahun lalu,Tempat yang paling penting bagi orang yang ingin berpergian ke Tanjungpinang,0,False,
Telaga Punggur Ferry Terminal,Kamila Gemstone,True,Local Guide · 98 ulasan · 88 foto,5 bintang,6 tahun lalu,"Pelabuhan domestik.. sy sendiri melakukan penyebrangan ke Tanjungpinang untuk pertama kalinya..
Tiket kapal nya murah hanya 54rb..
semua ok..👍 …",0,True,
Telaga Punggur Ferry Terminal,Little RF Family,True,Local Guide · 633 ulasan · 1.562 foto,2 bintang,8 tahun lalu,"Pengelolahnnya masih kurang, ketika masuk ke kapal pengaturanya kurang baik,sampe desak2 kan...",0,False,
Telaga Punggur Ferry Terminal,Ismail albintani,True,Local Guide · 146 ulasan · 205 foto,3 bintang,7 tahun lalu,"Seputar terminal Ferry sdh mulai tertata dengan baik, taxinya juga sdh mulai tertib dan ramah",0,False,
Telaga Punggur Ferry Terminal,SM MM 88,True,Local Guide · 456 ulasan · 6.873 foto,5 bintang,2 tahun lalu,"Tahun 2016 terakhir saya ke batam, tahun 2024, saya kesini lagi, saya sampai lupa dengan banyaknya perubahan pada terminalnya... semua sudah berubah, dan modren, sudah lebih baik....semoga pelayanannya juga lebih profesional...👍👍👍👍 …",0,True,
Telaga Punggur Ferry Terminal,Nur Wulandari,True,Local Guide · 103 ulasan · 51 foto,4 bintang,8 tahun lalu,Sedang tahap pembangunan untuk pelebaran dan peningkatan fasilitas. Parkir untuk mobil/motor bermalam juga banyak di depan area ini. Sehingga penumpang bisa menitipkan motor/mobilnya untuk beberapa hari.,1,False,
Telaga Punggur Ferry Terminal,midnight owl,True,Local Guide · 29 ulasan · 29 foto,4 bintang,4 tahun lalu,"tempat yg bikin haru setelah bandara!

fasum seperti toilet nya bersih, jadi nyaman bgt!",0,True,
Telaga Punggur Ferry Terminal,IkaRini,True,Local Guide · 93 ulasan · 58 foto,5 bintang,7 tahun lalu,Terminal Ferry bagi yang akan menyebrang ke tanjung pinang dari batam... pelabuhan Bersih dan nyaman... Fasilitas modern dan ok,0,False,
Telaga Punggur Ferry Terminal,acep ranal,False,4 ulasan,5 bintang,setahun lalu,"Pelabuhan Ferry yang ada di Kota Batam, terdapat pilihan kapal cepat alumminium dengan ukuran sedang, dan kapal cepat fiber dengan ukuran kecil. Pelabuhan Ferry Telaga Punggur adalah salah satu pelabuhan utama di Pulau Batam, Indonesia. … Lainnya",0,False,
Telaga Punggur Ferry Terminal,selly herawati,True,Local Guide · 386 ulasan · 731 foto,5 bintang,5 tahun lalu,"Pelabuhan yg cukup besar, katanya sih dsni bisa untuk destinasi domistik, internasional dan juga RoRo. Tempatnya juga bersih",0,False,
Telaga Punggur Ferry Terminal,Aulia Farabi,True,Local Guide · 260 ulasan · 86 foto,4 bintang,8 tahun lalu,Sudah bagus. Sudah bersih. Tapi papan pengumuman kurang,0,False,
Telaga Punggur Ferry Terminal,Dewi Sulistyowati,True,Local Guide · 222 ulasan · 1.296 foto,5 bintang,2 bulan lalu,"Pelabuhan yang melayani tujuan rute Bintan (Tanjung Uban) naik speedboat harga tidak sampai 60 ribu lama perjalanan 20 menit dan tujuan Tanjungpinang (Sri Bintan Pura) naik Ferry dengan harga tiket 80.500, lama perjalanan 1,5 jam.",0,True,
Telaga Punggur Ferry Terminal,desvika ice,True,Local Guide · 113 ulasan · 387 foto,5 bintang,4 tahun lalu,"Pelabuhan ferry di daerah Batam bagi yang akan  melakukan perjalanan menuju tanjung pinang, tanjung uban, tanjung batu dan daerah lainnya di Kepulauan Riau. Tempat y asik bgt, bersih, rapi, pegawai y ramah.",0,True,
Telaga Punggur Ferry Terminal,Syafril Aziz,True,Local Guide · 25 ulasan · 13 foto,3 bintang,8 tahun lalu,Inilah satu2nya Pelabuhan penyeberangan dr P batam ke Sumatera (Tg Buton),0,False,
Telaga Punggur Ferry Terminal,Hendri Kurniawan,True,Local Guide · 182 ulasan · 2 foto,4 bintang,Diedit setahun lalu,"Terminal Ferry antar pulau mulai rute Batam Yo tanjung pinang,labom,lagoi,uban dan Dabo Singkep dst..yg saat Fery data g dan pergi akan disuguhi dgn pemandangan pulau2 yg cukup indah utk diabadikan baik pulau kosong ataupun yg berpenghuni … Lainnya",0,False,
Telaga Punggur Ferry Terminal,Ade Permanik Channel,True,Local Guide · 236 ulasan · 2.034 foto,3 bintang,8 tahun lalu,"Pelabuhan sudah modern, ada liftnya, WC-nya juga bersih...",0,False,
Telaga Punggur Ferry Terminal,Handreas Seru,True,Local Guide · 14 ulasan · 8 foto,5 bintang,2 tahun lalu,Penumpang Kapal Roro pada lebaran ke 5 tahun 2024. Sangat menarik. Saya sangat menikmati perjalanan.,1,True,
Telaga Punggur Ferry Terminal,Niki Suryo Seto,True,Local Guide · 16 ulasan · 91 foto,5 bintang,3 minggu lalu,"Baru pertama kesini dan baru tau proses di pelabuhan sudah sebaik ini, harga juga oke dengan mangkas waktu yang jauh banget kalau ferry 1 jam lebih speed boat cuma 10 menit",0,True,
Telaga Punggur Ferry Terminal,Nurdin Syah,True,Local Guide · 120 ulasan · 105 foto,4 bintang,7 tahun lalu,"Mantap, perlu ditingkat fasilitas dan yg paling penting pengunjung yg keluar terminal butuh fasilitas kendaraan yg nyaman, murah, ramah mcm orang melayu",0,False,
Telaga Punggur Ferry Terminal,suara kala,True,Local Guide · 47 ulasan · 95 foto,5 bintang,5 tahun lalu,"Pelabuhan ini menghubungkan Pulau Batam- Tanjung Uban -Tanjung Pinang, Kepulau Riau. … Lainnya",1,True,
Telaga Punggur Ferry Terminal,Trhoz ID,True,Local Guide · 33 ulasan · 86 foto,4 bintang,8 tahun lalu,Baik nya ditambah penataan dermaga dan informasi kapal yang akan berangkat.,0,False,
Telaga Punggur Ferry Terminal,Endial Fil Ardh,True,Local Guide · 93 ulasan · 219 foto,5 bintang,Diedit 4 tahun lalu,"Lumayan gede pelabuhannya. Semoga terjaga kebersihannya. Berkualitas pelayanannya ke masyarakat luas, terlebih wisatawan yg berkunjung ke Batam & Bintan.",1,False,
Telaga Punggur Ferry Terminal,Joko Setiawan,True,Local Guide · 167 ulasan · 10 foto,5 bintang,11 bulan lalu,Kapal2nya ready kalo buat menikmati danau Toba,0,False,
Telaga Punggur Ferry Terminal,librarian,True,Local Guide · 30 ulasan · 97 foto,5 bintang,3 tahun lalu,"Salah satu pelabuhan tersibuk di Batam. Disebelahnya pelabuhan Roro yang mau bawa kendaraan ke Bintan lewat tanjung uban..
Video yang saya unggah ketika cuaca buruk pada awal tahun baru Januari 2023, … Lainnya",2,True,
Telaga Punggur Ferry Terminal,BOS Mufassa,True,Local Guide · 365 ulasan · 1.885 foto,3 bintang,8 tahun lalu,Penyebrangan pertama ke tanjung pinang,0,True,
Telaga Punggur Ferry Terminal,Rudy Rusmiady,False,2 ulasan,5 bintang,5 tahun lalu,Pelabuhan domestik batam tujuan antar kota batam dan kabupaten di kepualaun riau.,0,False,
Telaga Punggur Ferry Terminal,Yusrizal Rizal,True,Local Guide · 152 ulasan · 2 foto,4 bintang,2 tahun lalu,"Pelabuhannya bagus, untuk kwalitas peningkatnya cukup baik",0,False,
Telaga Punggur Ferry Terminal,Teguh Perdana,True,Local Guide · 21 ulasan · 3 foto,4 bintang,8 tahun lalu,"fasilitas sudah bagus, hanya saja di tangga keberangkatan menggunakan eskalator tangga padahal banyak penumpang yang membawa barang bawaan, jadinya tidak efisien. masih banyak orang yang merokok, diperlukan pelatihan manajerial sehingga ""humans""nya bisa seperti di bandara pada umumnya",0,False,
Telaga Punggur Ferry Terminal,Emylio Saputra Lingga,True,Local Guide · 136 ulasan · 418 foto,5 bintang,7 tahun lalu,"pelabuhan trasmigrasi para penumpang antar pulau, sekarang suasananya cukup tertata dengan baik dan perlu penataan ulang lg agar terlihat bersih dan rapi.",0,False,
Telaga Punggur Ferry Terminal,Sutrisno Adi Chandra,True,Local Guide · 60 ulasan · 37 foto,5 bintang,5 tahun lalu,"Punggur dah keren!!! Cakepp...
Stand nya masih sepi tapi.. … Lainnya",0,False,
Telaga Punggur Ferry Terminal,Akut Wibowo,True,Local Guide · 172 ulasan · 1.786 foto,4 bintang,8 tahun lalu,Sudah mulai selesai bangunan barunya. Mantap!,0,False,
Telaga Punggur Ferry Terminal,Gunawan Amin,True,Local Guide · 55 ulasan · 73 foto,4 bintang,5 tahun lalu,Pelabuhan fery antar pulau khusus dari pulau Bintan dan sekitar menuju ke pulau Batam.. Cukup ramai dan tersedia Area parkir yang luas.. Juga pelayanan yang tertib,1,True,
Telaga Punggur Ferry Terminal,diajeng sulastri,True,Local Guide · 72 ulasan · 124 foto,5 bintang,4 tahun lalu,"Sekarang sdh Baguss..
Mau ditingkatkan terus Malah..biar makin joss",0,False,
Telaga Punggur Ferry Terminal,Wong YoJo,True,Local Guide · 94 ulasan · 24 foto,4 bintang,6 tahun lalu,"Salah satu pelabuhan di pulau Batam. Dari pelabuhan ini berbagai armada kapal cepat melayani pelabuhan tujuan di pulau-pulau di berbagai penjuru Kepri.
Bangunan relatif masih baru, tapi fasilitas seperti rumah makan masih kurang memadai/nyaman.",0,False,
Telaga Punggur Ferry Terminal,weihan yao,True,Local Guide · 3 ulasan · 7 foto,2 bintang,9 tahun lalu,sudah direnovasi hampir 3 tahun tapi tidak selesai - selesai. sedih melihatnya,0,False,
Telaga Punggur Ferry Terminal,rusdi zulkarnain,True,Local Guide · 996 ulasan · 7.033 foto,4 bintang,8 bulan lalu,"TERMINAL FERRY TELAGA PUNGGUR melayani pemberangkatan/kedatangan ferry dan kapal roro ke beberapa jurusan seperti Tanjung Pinang, Pulau Singkep, Pulau Lingga atau Pelabuhan Tanjung Uban. … Lainnya",0,False,
Telaga Punggur Ferry Terminal,Gunawan channel,True,Local Guide · 124 ulasan · 43 foto,5 bintang,5 tahun lalu,"Tempatnya bersih,parkir kendaraan aman,cuma saya setiap kesitu nyebrang ke Tanjung Uban selalu naik speed boat,serasa naik kora kora,tapi kebetulan yang saya pernah jalanin catain nya handal handal,mantap pokok nya,ada yang lupa Prokes juga … Lainnya",1,False,
Telaga Punggur Ferry Terminal,Reza Maha,True,Local Guide · 3.821 ulasan · 15.365 foto,5 bintang,2 tahun lalu,Ferry ke Tanjung Pinang,0,True,
Telaga Punggur Ferry Terminal,Randy Thio張沅鑫,True,Local Guide · 224 ulasan · 416 foto,5 bintang,4 tahun lalu,"pelabuhan lokal untuk menuju ke tanjung pinang / pulau bintan
perubahannya masi nanggung tapi boleh lah dibanding sebelumnya
untuk akses masuk kapalnya tolong diatur biar ga berebutan dan cepat cepat masuk kapal",0,False,
Telaga Punggur Ferry Terminal,Fery Budiono,True,Local Guide · 153 ulasan · 417 foto,5 bintang,8 tahun lalu,"pelabuhan penyebrangan yg bagus,  bersih,  teratur, ada improvement dibanding 15 thn yg lalu",1,False,
